topicId,rootId,wordId,type,group,title,question,answers,correctAnswer,explanation,audio_script,image_description,wordGroup,level,order
t-hsk1-connguoi,r-sheng,w-yisheng,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 我姐姐是医生。\nWǒ jiějie shì yīshēng."", ""B. 医生我姐姐是。\nYīshēng wǒ jiějie shì.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n我姐姐是医生。\nWǒ jiějie shì yīshēng.\nDịch: Chị gái tôi là bác sĩ.\n\nCâu sai:\n医生我姐姐是。\nYīshēng wǒ jiějie shì.\nLý do: Sai trật tự từ — chủ ngữ \""我姐姐\"" phải đứng trước \""是\"", không được đảo lên sau.""}",,,[],HSK1,4262
t-hsk1-connguoi,r-sheng,w-yisheng,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n她是一名好医生。\nTā shì yī míng hǎo yīshēng.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""她是一名好医生。\nTā shì yī míng hǎo yīshēng.\nDịch: Cô ấy là một bác sĩ giỏi.""}",,,[],HSK1,4263
t-hsk1-connguoi,r-sheng,w-yisheng,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你哪里不舒服？\nNǐ nǎlǐ bù shūfu?\nB: 我头疼，想看看___。\nWǒ tóuténg, xiǎng kànkan ___.""}","{""vi"": [""A. 儿子 [érzi]"", ""B. 先生 [xiānsheng]"", ""C. 医生 [yīshēng]"", ""D. 家人 [jiārén]""]}","{""vi"": ""C""}","{""vi"": ""A: 你哪里不舒服？\nB: 我头疼，想看看医生。\nNǐ nǎlǐ bù shūfu?\nWǒ tóuténg, xiǎng kànkan yīshēng.\n\nDịch:\nA: Bạn khó chịu ở chỗ nào?\nB: Tôi đau đầu, muốn đi khám bác sĩ.""}",,,[],HSK1,4264
t-hsk1-connguoi,r-sheng,w-yisheng,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""bác sĩ\"":\n___ + 生 = bác sĩ\nshēng""}","{""vi"": [""A. 学+生 [xuésheng]"", ""B. 先+生 [xiānshēng]"", ""C. 医+生 [yīshēng]"", ""D. 卫+生 [wèishēng]""]}","{""vi"": ""C""}","{""vi"": ""医生 [yīshēng]: bác sĩ""}",,,[],HSK1,4265
t-hsk1-connguoi,r-sheng,w-daxuesheng2,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n大学生 [dàxuéshēng]"", ""en"": """"}","{""vi"": [""A. bác sĩ"", ""B. học sinh trung học"", ""C. sinh viên đại học"", ""D. học sinh tiểu học""], ""en"": []}","{""vi"": ""C"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",,,[],HSK1,4266
t-hsk1-connguoi,r-sheng,w-daxuesheng2,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\ndàxuéshēng"", ""en"": """"}","{""vi"": [""A. 先生 [xiānshēng]"", ""B. 大学生 [dàxuéshēng]"", ""C. 医生 [yīshēng]"", ""D. 小学生 [xiǎoxuéshēng]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",大学生,,[],HSK1,4267
t-hsk1-connguoi,r-sheng,w-daxuesheng2,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n大学生 [dàxuéshēng] = học sinh trung học"", ""en"": """"}","{""vi"": [""A. Đúng"", ""B. Sai""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",,,[],HSK1,4268
t-hsk1-connguoi,r-sheng,w-daxuesheng2,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n大学生"", ""en"": """"}","{""vi"": [""A. [zhōngxuéshēng] - học sinh trung học"", ""B. [yīshēng] - bác sĩ"", ""C. [dàxuéshēng] - sinh viên đại học"", ""D. [xiǎoxuéshēng] - học sinh tiểu học""], ""en"": []}","{""vi"": ""C"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",,,[],HSK1,4269
t-hsk1-connguoi,r-sheng,w-daxuesheng2,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""sinh viên đại học\"":"", ""en"": """"}","{""vi"": [""A. 大学生 [dàxuéshēng]"", ""B. 医生 [yīshēng]"", ""C. 中学生 [zhōngxuéshēng]"", ""D. 学生 [xuésheng]""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",,,[],HSK1,4270
t-hsk1-connguoi,r-sheng,w-daxuesheng2,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:"", ""en"": """"}","{""vi"": [""A. 男人 [nánrén]"", ""B. 大学生 [dàxuéshēng]"", ""C. 孩子 [háizi]"", ""D. 先生 [xiānshēng]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",,"A young adult with a backpack walking on a university campus, holding books and wearing casual student clothes.",[],HSK1,4271
t-hsk1-connguoi,r-sheng,w-daxuesheng2,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nsinh viên đại học"", ""en"": """"}",None,"{""vi"": ""大学生"", ""en"": """"}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học"", ""en"": """"}",,,[],HSK1,4272
t-hsk1-connguoi,r-sheng,w-daxuesheng2,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我妹妹十八岁，是___，不是中学生。\nWǒ mèimei shíbā suì, shì ___, bú shì zhōngxuéshēng."", ""en"": """"}","{""vi"": [""A. 医生 [yīshēng]"", ""B. 女儿 [nǚ'ér]"", ""C. 大学生 [dàxuéshēng]"", ""D. 男人 [nánrén]""], ""en"": []}","{""vi"": ""C"", ""en"": """"}","{""vi"": ""我妹妹十八岁，是大学生，不是中学生。\nWǒ mèimei shíbā suì, shì dàxuéshēng, bú shì zhōngxuéshēng.\nDịch: Em gái tôi 18 tuổi, là sinh viên đại học, không phải học sinh trung học."", ""en"": """"}",,,[],HSK1,4273
t-hsk1-connguoi,r-sheng,w-daxuesheng2,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:"", ""en"": """"}","{""vi"": [""A. 我哥哥是一个大学生，他去学校。\nWǒ gēge shì yī gè dàxuéshēng, tā qù xuéxiào."", ""B. 我哥哥是大学生一个，他去学校。\nWǒ gēge shì dàxuéshēng yī gè, tā qù xuéxiào.""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""Câu đúng:\n我哥哥是一个大学生，他去学校。\nWǒ gēge shì yī gè dàxuéshēng, tā qù xuéxiào.\nDịch: Anh trai tôi là một sinh viên đại học, anh ấy đi học.\n\nCâu sai:\n我哥哥是大学生一个，他去学校。\nWǒ gēge shì dàxuéshēng yī gè, tā qù xuéxiào.\nLý do: Sai vị trí lượng từ — 一个 phải đứng trước danh từ 大学生, không đứng sau."", ""en"": """"}",,,[],HSK1,4274
t-hsk1-connguoi,r-sheng,w-daxuesheng2,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n他是一个大学生，学习很好。\nTā shì yī gè dàxuéshēng, xuéxí hěn hǎo."", ""en"": """"}","{""vi"": [""A. Đúng"", ""B. Sai""], ""en"": []}","{""vi"": ""A"", ""en"": """"}","{""vi"": ""他是一个大学生，学习很好。\nTā shì yī gè dàxuéshēng, xuéxí hěn hǎo.\nDịch: Anh ấy là một sinh viên đại học, học tập rất tốt."", ""en"": """"}",,,[],HSK1,4275
t-hsk1-connguoi,r-sheng,w-daxuesheng2,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你哥哥在哪儿学习？\nNǐ gēge zài nǎr xuéxí?\nB: 他在北京大学，是一个___。\nTā zài Běijīng Dàxué, shì yī gè ___."", ""en"": """"}","{""vi"": [""A. 医生 [yīshēng]"", ""B. 大学生 [dàxuéshēng]"", ""C. 女人 [nǚrén]"", ""D. 家人 [jiārén]""], ""en"": []}","{""vi"": ""B"", ""en"": """"}","{""vi"": ""A: 你哥哥在哪儿学习？\nB: 他在北京大学，是一个大学生。\nNǐ gēge zài nǎr xuéxí?\nTā zài Běijīng Dàxué, shì yī gè dàxuéshēng.\n\nDịch:\nA: Anh trai bạn học ở đâu?\nB: Anh ấy ở Đại học Bắc Kinh, là một sinh viên đại học."", ""en"": """"}",,,[],HSK1,4276
t-hsk1-connguoi,r-sheng,w-daxuesheng2,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""sinh viên đại học\"":\n___ + 生 = sinh viên đại học\nshēng""}","{""vi"": [""A. 学+生 [xuésheng]"", ""B. 中+生 [zhōngxuéshēng]"", ""C. 大+生 [dàxuéshēng]"", ""D. 小+生 [xiǎoxuéshēng]""]}","{""vi"": ""C""}","{""vi"": ""大学生 [dàxuéshēng]: sinh viên đại học""}",,,[],HSK1,4277
t-hsk1-connguoi,r-sheng,w-xuesheng,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n学生 [xuésheng]""}","{""vi"": [""A. quý ông"", ""B. bệnh nhân"", ""C. học sinh, sinh viên"", ""D. đứa trẻ""]}","{""vi"": ""C""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,,[],HSK1,4278
t-hsk1-connguoi,r-sheng,w-xuesheng,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nxuésheng""}","{""vi"": [""A. 学生 [xuésheng]"", ""B. 医生 [yīshēng]"", ""C. 先生 [xiānshēng]"", ""D. 大学生 [dàxuéshēng]""]}","{""vi"": ""A""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",学生,,[],HSK1,4279
t-hsk1-connguoi,r-sheng,w-xuesheng,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n学生 [xuésheng] = bác sĩ""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,,[],HSK1,4280
t-hsk1-connguoi,r-sheng,w-xuesheng,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n学生""}","{""vi"": [""A. [xiānshēng] - quý ông"", ""B. [bìngrén] - bệnh nhân"", ""C. [xuésheng] - học sinh, sinh viên"", ""D. [yīshēng] - bác sĩ""]}","{""vi"": ""C""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,,[],HSK1,4281
t-hsk1-connguoi,r-sheng,w-xuesheng,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""học sinh, sinh viên\"":""}","{""vi"": [""A. 病人 [bìngrén]"", ""B. 医生 [yīshēng]"", ""C. 儿子 [érzi]"", ""D. 学生 [xuésheng]""]}","{""vi"": ""D""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,,[],HSK1,4282
t-hsk1-connguoi,r-sheng,w-xuesheng,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:""}","{""vi"": [""A. 女人 [nǚrén]"", ""B. 学生 [xuésheng]"", ""C. 男人 [nánrén]"", ""D. 小学生 [xiǎoxuéshēng]""]}","{""vi"": ""B""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,"A young person wearing a school uniform, carrying a backpack, smiling in front of a school building.",[],HSK1,4283
t-hsk1-connguoi,r-sheng,w-xuesheng,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nhọc sinh, sinh viên""}",None,"{""vi"": ""学生""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,,[],HSK1,4284
t-hsk1-connguoi,r-sheng,w-xuesheng,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n他是我班的___，今年十岁。\nTā shì wǒ bān de ___，jīnnián shí suì.""}","{""vi"": [""A. 工人 [gōngrén]"", ""B. 老师 [lǎoshī]"", ""C. 学生 [xuésheng]"", ""D. 医生 [yīshēng]""]}","{""vi"": ""C""}","{""vi"": ""他是我班的学生，今年十岁。\nTā shì wǒ bān de xuéshēng, jīnnián shí suì.\nDịch: Em ấy là học sinh lớp tôi, năm nay mười tuổi.""}",,,[],HSK1,4285
t-hsk1-connguoi,r-sheng,w-xuesheng,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 我们班有二十个学生。\nWǒmen bān yǒu èrshí ge xuéshēng."", ""B. 我们班有二十学生个。\nWǒmen bān yǒu èrshí xuéshēng ge.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n我们班有二十个学生。\nWǒmen bān yǒu èrshí ge xuéshēng.\nDịch: Lớp chúng tôi có hai mươi học sinh.\n\nCâu sai:\n我们班有二十学生个。\nWǒmen bān yǒu èrshí xuéshēng ge.\nLý do: Sai vị trí lượng từ — \""个\"" phải đứng giữa số từ và danh từ (二十个学生), không đứng sau danh từ.""}",,,[],HSK1,4286
t-hsk1-connguoi,r-sheng,w-xuesheng,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n你是学生吗？\nNǐ shì xuéshēng ma?""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""A""}","{""vi"": ""你是学生吗？\nNǐ shì xuéshēng ma?\nDịch: Bạn có phải là học sinh không?""}",,,[],HSK1,4287
t-hsk1-connguoi,r-sheng,w-xuesheng,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你哥哥还在上学吗？\nNǐ gēge hái zài shàngxué ma?\nB: 对，他是___。\nDuì，tā shì ___。""}","{""vi"": [""A. 先生 [xiānshēng]"", ""B. 女人 [nǚrén]"", ""C. 学生 [xuésheng]"", ""D. 儿子 [érzi]""]}","{""vi"": ""C""}","{""vi"": ""A: 你哥哥还在上学吗？\nB: 对，他是学生。\nNǐ gēge hái zài shàngxué ma?\nDuì, tā shì xuéshēng.\n\nDịch:\nA: Anh trai bạn còn đi học không?\nB: Đúng vậy, anh ấy là học sinh.""}",,,[],HSK1,4288
t-hsk1-connguoi,r-sheng,w-xuesheng,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""học sinh, sinh viên\"":\n___ + 生 = học sinh, sinh viên\nshēng""}","{""vi"": [""A. 先+生 [xiānshēng]"", ""B. 大+生 [dàshēng]"", ""C. 学+生 [xuésheng]"", ""D. 医+生 [yīshēng]""]}","{""vi"": ""C""}","{""vi"": ""学生 [xuésheng]: học sinh, sinh viên""}",,,[],HSK1,4289
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n小学生 [xiǎoxuéshēng]""}","{""vi"": [""A. học sinh trung học"", ""B. sinh viên đại học"", ""C. bác sĩ"", ""D. học sinh tiểu học""]}","{""vi"": ""D""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,,[],HSK1,4290
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,A2,A,"{""vi"": ""Nghe audio → Chọn từ"", ""en"": ""Listen → Choose word""}","{""vi"": ""Nghe audio và chọn đáp án đúng:\nxiǎoxuéshēng""}","{""vi"": [""A. 大学生 [dàxuéshēng]"", ""B. 小学生 [xiǎoxuéshēng]"", ""C. 中学生 [zhōngxuéshēng]"", ""D. 医生 [yīshēng]""]}","{""vi"": ""B""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",小学生,,[],HSK1,4291
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,A3,A,"{""vi"": ""Đúng/Sai nghĩa"", ""en"": ""True/False meaning""}","{""vi"": ""Phán đoán đúng sai:\n小学生 [xiǎoxuéshēng] = học sinh trung học""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,,[],HSK1,4292
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,A4,A,"{""vi"": ""Nhìn chữ Hán → Chọn pinyin + nghĩa"", ""en"": ""See Hanzi → Choose pinyin + meaning""}","{""vi"": ""Chọn phiên âm và nghĩa của từ:\n小学生""}","{""vi"": [""A. [zhōngxuéshēng] - học sinh trung học"", ""B. [xiǎoxuéshēng] - học sinh tiểu học"", ""C. [dàxuéshēng] - sinh viên đại học"", ""D. [yīshēng] - bác sĩ""]}","{""vi"": ""B""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,,[],HSK1,4293
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,B1,B,"{""vi"": ""Nhìn nghĩa → Chọn chữ Hán"", ""en"": ""See meaning → Choose Hanzi""}","{""vi"": ""Chọn \""học sinh tiểu học\"":""}","{""vi"": [""A. 先生 [xiānsheng]"", ""B. 工人 [gōngrén]"", ""C. 病人 [bìngrén]"", ""D. 小学生 [xiǎoxuéshēng]""]}","{""vi"": ""D""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,,[],HSK1,4294
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,B2,B,"{""vi"": ""Nhìn ảnh → Chọn từ"", ""en"": ""See image → Choose word""}","{""vi"": ""Xem hình và chọn từ phù hợp:""}","{""vi"": [""A. 男人 [nánrén]"", ""B. 儿子 [érzi]"", ""C. 小学生 [xiǎoxuéshēng]"", ""D. 学生 [xuésheng]""]}","{""vi"": ""C""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,"A young child wearing a school uniform and backpack, smiling while walking towards a school gate.",[],HSK1,4295
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,B3,B,"{""vi"": ""Đọc nghĩa → Gõ chữ Hán"", ""en"": ""Read meaning → Type Hanzi""}","{""vi"": ""Nhập chữ Hán của:\nhọc sinh tiểu học""}",None,"{""vi"": ""小学生""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,,[],HSK1,4296
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,C1,C,"{""vi"": ""Điền trống — câu đơn"", ""en"": ""Fill blank — single sentence""}","{""vi"": ""Điền từ vào chỗ trống:\n我弟弟今年七岁，是___。\nWǒ dìdi jīnnián qī suì, shì ___.""}","{""vi"": [""A. 小学生 [xiǎoxuéshēng]"", ""B. 医生 [yīshēng]"", ""C. 家人 [jiārén]"", ""D. 先生 [xiānsheng]""]}","{""vi"": ""A""}","{""vi"": ""我弟弟今年七岁，是小学生。\nWǒ dìdi jīnnián qī suì, shì xiǎoxuéshēng.\nDịch: Em trai tôi năm nay bảy tuổi, là học sinh tiểu học.""}",,,[],HSK1,4297
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,C2,C,"{""vi"": ""Chọn câu đúng"", ""en"": ""Choose correct sentence""}","{""vi"": ""Chọn câu đúng:""}","{""vi"": [""A. 我的妹妹是小学生。\nWǒ de mèimei shì xiǎoxuéshēng."", ""B. 小学生是我的妹妹。\nXiǎoxuéshēng shì wǒ de mèimei.""]}","{""vi"": ""A""}","{""vi"": ""Câu đúng:\n我的妹妹是小学生。\nWǒ de mèimei shì xiǎoxuéshēng.\nDịch: Em gái tôi là học sinh tiểu học.\n\nCâu sai:\n小学生是我的妹妹。\nXiǎoxuéshēng shì wǒ de mèimei.\nLý do: Sai trật tự từ — \""小学生\"" làm chủ ngữ khiến câu thành \""Học sinh tiểu học là em gái tôi\"", sai nghĩa. Câu miêu tả nghề nghiệp phải theo cấu trúc \""người + 是 + nghề\"".""}",,,[],HSK1,4298
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,C3,C,"{""vi"": ""Đúng/Sai cách dùng"", ""en"": ""True/False usage""}","{""vi"": ""Phán đoán đúng sai:\n小学生去公司上班。\nXiǎoxuéshēng qù gōngsī shàngbān.""}","{""vi"": [""A. Đúng"", ""B. Sai""]}","{""vi"": ""B""}","{""vi"": ""Nguyên nhân sai: Học sinh tiểu học không đi làm ở công ty — câu sai về logic thực tế dù ngữ pháp đúng.\n\nCâu đúng:\n小学生去学校上课。\nXiǎoxuéshēng qù xuéxiào shàngkè.\nDịch: Học sinh tiểu học đến trường học.""}",,,[],HSK1,4299
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,C4,C,"{""vi"": ""Điền trống — hội thoại"", ""en"": ""Fill blank — dialogue""}","{""vi"": ""Điền từ vào chỗ trống:\nA: 你弟弟也是学生吗？\nNǐ dìdi yě shì xuésheng ma?\nB: 是，他是___，不是中学生。\nShì, tā shì ___, bù shì zhōngxuéshēng.""}","{""vi"": [""A. 工人 [gōngrén]"", ""B. 孩子 [háizi]"", ""C. 女人 [nǚrén]"", ""D. 小学生 [xiǎoxuéshēng]""]}","{""vi"": ""D""}","{""vi"": ""A: 你弟弟也是学生吗？\nB: 是，他是小学生，不是中学生。\nNǐ dìdi yě shì xuésheng ma?\nShì, tā shì xiǎoxuéshēng, bù shì zhōngxuéshēng.\n\nDịch:\nA: Em trai bạn cũng là học sinh à?\nB: Vâng, nó là học sinh tiểu học, không phải học sinh trung học.""}",,,[],HSK1,4300
t-hsk1-connguoi,r-sheng,w-xiaoxuesheng,D1,D,"{""vi"": ""Cho gốc ghép từ"", ""en"": ""Root + component matching""}","{""vi"": ""Chọn đáp án phù hợp để tạo từ có nghĩa \""học sinh tiểu học\"":\n___ + 生 = học sinh tiểu học\nshēng""}","{""vi"": [""A. 大学+生 [dàxuéshēng]"", ""B. 中学+生 [zhōngxuéshēng]"", ""C. 小学+生 [xiǎoxuéshēng]"", ""D. 医+生 [yīshēng]""]}","{""vi"": ""C""}","{""vi"": ""小学生 [xiǎoxuéshēng]: học sinh tiểu học""}",,,[],HSK1,4301
t-hsk1-thoigian,r-shi,w-xiaoshi2,A1,A,"{""vi"": ""Nhìn chữ Hán → Chọn nghĩa"", ""en"": ""See Hanzi → Choose meaning""}","{""vi"": ""Chọn nghĩa đúng của từ sau:\n小时 [xiǎoshí]""}","{""vi"": [""A. thời gian, lúc"", ""B. thời gian"", ""C. tiếng, giờ đồng hồ"", ""D. nửa năm""]}","{""vi"": ""C""}","{""vi"": ""小时 [xiǎoshí]: tiếng, giờ đồng hồ""}",,,[],HSK1,4302
